符合	符合	fúhé	fulfil, conform, fit, tally with, fill, come_up_to, cohere, satisfy, accord, coincide, assort, equate, answer, tally, consist, meet, be in keeping with, chime_in, fulfill, look, accord/tally with, relate, chime, live up to, square, accord with, conform to, correspond	[sound:cmn-符合.mp3]
付出	付出	fùchū	pay, expend	[sound:cmn-付出.mp3]
符號	符号	fúhào	sign, denotation, mark, icon, symbolical, symbol, notation, token, insignia, note, symbolic	[sound:cmn-符号.mp3]
附近	附近	fùjìn	neighborship, neighborhood, precinct, vicinity, neighbourhood	[sound:cmn-附近.mp3]
負擔	负担	fùdān	burden, load, encumbrance	[sound:cmn-负担.mp3]
複製	复制	fùzhì	duplicate, reproduce	[sound:cmn-复制.mp3]
改善	改善	gǎishàn	improve, perfect	[sound:cmn-改善.mp3]
改正	改正	gǎizhèng	to correct, to amend, to put right, correction, CL:個|个[ge4]	[sound:cmn-改正.mp3]
概括	概括	gàikuò	to summarize, to generalize, briefly, CL:個|个[ge4]	[sound:cmn-概括.mp3]
感興趣	感兴趣	gǎn xìngqù	be interested, be interested in	[sound:cmn-感兴趣.mp3]
高潮	高潮	gāocháo	water, high_tide, crescendo, coming, high tide/water, high tide, climax, upsurge, eagre, springtide, tidemark, sexual climax, blowoff, orgasm, culmination, payoff, wave, high, high water	[sound:cmn-高潮.mp3]
蓋	盖	gài	cover, seal, affix seal, surpass, top, prevail over	[sound:cmn-盖.mp3]
高價	高价	gāojià	high price	[sound:cmn-高价.mp3]
格外	格外	géwài	piu, especially, all the more, helluva, particularly	[sound:cmn-格外.mp3]
高鐵	高铁	gāotiě	high speed rail	[sound:cmn-高铁.mp3]
高尚	高尚	gāoshàng	noble, lofty, refined, exquisite	[sound:cmn-高尚.mp3]
隔	隔	gé	separate, cut off, impede	[sound:cmn-隔.mp3]
隔開	隔开	gékāi	to separate	[sound:cmn-隔开.mp3]
個別	个别	gèbié	specifically, very few, specific, one or two exceptional, individual, exceptional	[sound:cmn-个别.mp3]
各個	各个	gègè	every, various, separately, one by one	[sound:cmn-各个.mp3]
個體	个体	gètǐ	unit, individual, individuality	[sound:cmn-个体.mp3]
根	根	gēn	m.[general]	[sound:cmn-根.mp3]
根據	根据	gēnjù	on the basis of, according to	[sound:cmn-根据.mp3]
工程	工程	gōngchéng	process, construction, engineering, engineering project, project	[sound:cmn-工程.mp3]
供應	供应	gōngyìng	supply	[sound:cmn-供应.mp3]
共	共	gòng	totally, together, in all, in company, altogether	[sound:cmn-共.mp3]
構成	构成	gòu chéng	constitute, form, compose, make up	[sound:cmn-构成.mp3]
公元	公元	gōngyuán	CE (Common Era), Christian Era, AD (Anno Domini)	[sound:cmn-公元.mp3]
構造	构造	gòuzào	constitution, configuration, make-up, build, anatomy, construction, structure, tectonic, fabric, compages, making, contexture, texture, conformation, apparatus, formation, architecture, makeup	[sound:cmn-构造.mp3]
購物	购物	gòuwù	shopping	[sound:cmn-购物.mp3]
購買	购买	gòumǎi	invest, take, buy, make purchases, go shopping, purchase	[sound:cmn-购买.mp3]
骨頭	骨头	gǔtou	os, strong character, bone, character, person of a certain character	[sound:cmn-骨头.mp3]
固定	固定	gùdìng	set, plant, imbed, fix, strap, jell, fixed, affix, peg, stick, clench, rivet, regularization, rigidify, embed, infix, anchor, fixate, hold, regularize, implant, stitch, stabile, engraft, fasten, immobilize, moor, peg down, flat	[sound:cmn-固定.mp3]
怪	怪	guài	find sth. strange, blame	[sound:cmn-怪.mp3]
關	关	guān	shut, close, turn off, lock up, close down	[sound:cmn-关.mp3]
關閉	关闭	guānbì	close, shut (down)	[sound:cmn-关闭.mp3]
官方	官方	guānfāng	authorities, official, authority, regime, authorization, government	[sound:cmn-官方.mp3]
官	官	guān	government official, officeholder	[sound:cmn-官.mp3]
光臨	光临	guānglín	(formal) to honor with one's presence, to attend	[sound:cmn-光临.mp3]
關於	关于	guānyú	about, with regard to, concerning	[sound:cmn-关于.mp3]
歸	归	guī	return ... to, put in sb.'s charge, take refuge, turn over to, return sth. to, come together, belong, give back to, marry, converge, return, take refuge (in Buddha/etc.), go back to	[sound:cmn-归.mp3]
逛	逛	guàng	to stroll, to visit	[sound:cmn-逛.mp3]
光盤	光盘	guāngpán	compact disc, CD or DVD, CD ROM, CL:片[pian4],張|张[zhang1]	[sound:cmn-光盘.mp3]
瓜	瓜	guā	melon, gourd, squash	[sound:cmn-瓜.mp3]
規律	规律	guīlǜ	law, regular pattern	[sound:cmn-规律.mp3]
規則	规则	guīzé	rule, regulation	[sound:cmn-规则.mp3]
果實	果实	guǒshí	fruitery, fruitage, gains, fruits, fruit, fructification	[sound:cmn-果实.mp3]
海水	海水	hǎishuǐ	waters, seawater, salt water, sea, the sea, brine	[sound:cmn-海水.mp3]
過分	过分	guòfèn	excessively, over-	[sound:cmn-过分.mp3]
海鮮	海鲜	hǎixiān	seafood	[sound:cmn-海鲜.mp3]
含	含	hán	keep in mouth, cherish	[sound:cmn-含.mp3]
規模	规模	guīmó	magnitude, dimensions, extent, scale, scope	[sound:cmn-规模.mp3]
含量	含量	hánliàng	content, quantity contained	[sound:cmn-含量.mp3]
含有	含有	hányǒu	have, involve, infer, imply, tinge, include, number, carry, contain	[sound:cmn-含有.mp3]
含義	含义	hányì	meaning (implicit in a phrase), implied meaning, hidden meaning, hint, connotation	[sound:cmn-含义.mp3]
寒假	寒假	hánjià	winter vacation	[sound:cmn-寒假.mp3]
寒冷	寒冷	hánlěng	cold, frigid	[sound:cmn-寒冷.mp3]
航班	航班	hángbān	scheduled flight, flight number, plane, scheduled sailing, sailing number, passenger ship	[sound:cmn-航班.mp3]
航空	航空	hángkōng	air, aerospace, aerial, air travel, air power, aeronautical, navigation, voyage, aviation, aeronautic	[sound:cmn-航空.mp3]
毫米	毫米	háomǐ	millimeter	[sound:cmn-毫米.mp3]
行業	行业	hángyè	metier, mystery, profession, line, game, craft, calling, trade, industry, biz, walk_of_life, racket, living	[sound:cmn-行业.mp3]
好友	好友	hǎoyǒu	peer, chum, crony, great friend, good friend, brick	[sound:cmn-好友.mp3]
毫升	毫升	háoshēng	milliliter	[sound:cmn-毫升.mp3]
好	好	hǎo	good	[sound:cmn-好.mp3]
號碼	号码	hàomǎ	pressmark, call mark, identification number, (serial) number, call number, no., number	[sound:cmn-号码.mp3]
黑暗	黑暗	hēiàn	dark	[sound:cmn-黑暗.mp3]
合同	合同	hétong	(business) contract, CL:個|个[ge4]	[sound:cmn-合同.mp3]
紅包	红包	hóngbāo	money wrapped in red as a gift, bonus payment, kickback, bribe	[sound:cmn-红包.mp3]
厚	厚	hòu	thick, fat, magnanimous, favor, kind, generous, deep, strong in flavor, large, stress, profound, rich	[sound:cmn-厚.mp3]
後頭	后头	hòutou	behind, in the back, the rear side, later, in future	[sound:cmn-后头.mp3]
忽視	忽视	hūshì	ignore, overlook, neglect	[sound:cmn-忽视.mp3]
戶	户	hù	m.[general]	[sound:cmn-户.mp3]
呼吸	呼吸	hūxī	take a breather, respiratory, take a breath, respire, catch one's breath, inspire, breathe, rest, suspire, respiration	[sound:cmn-呼吸.mp3]
花	花	huā	spend, expend, cost	[sound:cmn-花.mp3]
護士	护士	hùshi	graduate nurse, nana, nurse, sister, trained nurse, (hospital) nurse	[sound:cmn-护士.mp3]
懷念	怀念	huáiniàn	cherish memory of, think of	[sound:cmn-怀念.mp3]
劃	划	huà	to cut, to slash, to scratch (cut into the surface of sth), to strike (a match), to delimit, to transfer, to assign, to plan, to draw (a line), stroke of a Chinese character	[sound:cmn-划.mp3]
懷疑	怀疑	huáiyí	suspect, doubt	[sound:cmn-怀疑.mp3]
黃瓜	黄瓜	huánggua	cucumber, CL:條|条[tiao2]	[sound:cmn-黄瓜.mp3]
緩解	缓解	huǎnjiě	to bring relief, to alleviate (a crisis), to dull (a pain)	[sound:cmn-缓解.mp3]
黃金	黄金	huángjīn	gold	[sound:cmn-黄金.mp3]
回復	回复	huífù	to reply, to recover, to return (to a previous condition), Re: in reply to (email)	[sound:cmn-回复.mp3]
匯	汇	huì	to remit, to converge (of rivers), to exchange, variant of 匯|汇[hui4]	[sound:cmn-汇.mp3]
彙報	汇报	huìbào	to report, to give an account of, report	[sound:cmn-汇报.mp3]
婚禮	婚礼	hūnlǐ	wedding ceremony, wedding, CL:場|场[chang3]	[sound:cmn-婚礼.mp3]
匯率	汇率	huìlǜ	interchange, exchange rate, rate of exchange, exchange, exchange_rate	[sound:cmn-汇率.mp3]
伙	伙	huǒ	companion, partner, group, classifier for groups of people, to combine, together	[sound:cmn-伙.mp3]
火	火	huǒ	fire;internal heat, anger, temper;firearms, ammunition	[sound:cmn-火.mp3]
或許	或许	huòxǔ	possibly, in all probability, peradventure, conceivably, mayhap, likely, perhaps, perchance, probably, maybe, haply, in all likelihood, belike	[sound:cmn-或许.mp3]
伙伴	伙伴	huǒbàn	partner, companion, comrade	[sound:cmn-伙伴.mp3]
獲	获	huò	harvest, capture, obtain, get, catch, poll, be able to, reap, gather in, win	[sound:cmn-获.mp3]
獲得	获得	huòdé	find, cop, acquirement, come_into, gain, draw, pick_up, pull, achievement, score, procure, come_by, get hold, purchase, nab, come upon, derive, latch, incur, achieve, make, bring, receive, arrive, come_out, pocket, obtain, luck into, sack, win, enter upon, pick up, garner, harvest, attain, come up, line up, extract, secure, possess, earn, reap, accrue, cover, take, acquire, get, arrive_at	[sound:cmn-获得.mp3]
獲獎	获奖	huò jiǎng	to win an award	[sound:cmn-获奖.mp3]
獲取	获取	huòqǔ	to gain, to get, to acquire	[sound:cmn-获取.mp3]
機構	机构	jīgòu	internal structure of an organization, motion, gadget, instrumentality, institute, organ, mechanism, gear, representation, mechanics, machinery, apparatus, establishment, institution, means, organization, agency, setup, delegacy, outfit	[sound:cmn-机构.mp3]
貨	货	huò	commodity, idiot, money, blockhead, loading, goods	[sound:cmn-货.mp3]
幾乎	几乎	jīhū	chiefly, anear, about, near, just_about, most, well-nigh, almost, closely, practically, intimately, all but, nearly, just about, virtually, much, nigh	[sound:cmn-几乎.mp3]
積累	积累	jīlěi	to accumulate, accumulation, cumulative, cumulatively	[sound:cmn-积累.mp3]
激動	激动	jīdòng	boil, tingle, kindle, seethe, toss, inflammatory, tizz, excited, fire, throb, carry_away, ferment, effervesce, stirred, bespirit, heat, agitation, hound, agitate, invigorate, burnt, actuate, inflame, stir, agitated, excite, move, impassion	[sound:cmn-激动.mp3]
激烈	激烈	jīliè	drastic, fierce, heated, acute, sharp, intense	[sound:cmn-激烈.mp3]
及格	及格	jí gé	to pass an exam or a test, to meet a minimum standard	[sound:cmn-及格.mp3]
極	极	jí	extraordinary, unusual, special, very, extremely, highly	[sound:cmn-极.mp3]
機遇	机遇	jīyù	opportunity, favorable circumstance, stroke of luck	[sound:cmn-机遇.mp3]
即將	即将	jíjiāng	in a short time, promptly, on the point of, at once, instantly, pronto, immediately, shortly, without delay, tout-de-suite, right away, forthwith, presently, soon, in a few seconds, before long, straightaway, in a minute, about to	[sound:cmn-即将.mp3]
急忙	急忙	jímáng	in haste, hurriedly	[sound:cmn-急忙.mp3]
記載	记载	jìzǎi	put down in writing, record	[sound:cmn-记载.mp3]
極其	极其	jíqí	absolutely, extremely, very, parlous, heaps, utterly, entirely, miserably, goldarn, precious, exceedingly, passing, definitely, plaguily, passingly, totally, staving, goldurn, completely	[sound:cmn-极其.mp3]
技巧	技巧	jìqiǎo	technics, artifice, superior skill, acquisition, acquirement, cunning, trick, dexterity, accomplishment, mechanism, craft, craftsmanship, technique, artistry, handiwork, mastery, handicraft, finesse, attainment, sleight, skill, implement, execution, prowess, ingenuity, art, method, dish, mechanics, knack, cup of tea, management, bag, proficiency, address, facility, virtuosity, workman	[sound:cmn-技巧.mp3]
集合	集合	jíhé	gather, assemble, muster	[sound:cmn-集合.mp3]
紀律	纪律	jìlǜ	disciplinary, discipline, ferule, morale, regime, laws and regulations	[sound:cmn-纪律.mp3]
系	系	xì	be	[sound:cmn-系.mp3]
季	季	jì	surname Ji, season, the last month of a season, fourth or youngest amongst brothers, classifier for seasonal crop yields	[sound:cmn-季.mp3]
季度	季度	jìdù	quarter of a year, season (sports)	[sound:cmn-季度.mp3]
既	既	jì	conj.: since...then	[sound:cmn-既.mp3]
既然	既然	jìrán	conj.: since, as, now that	[sound:cmn-既然.mp3]
加班	加班	jiā bān	to work overtime	[sound:cmn-加班.mp3]
季節	季节	jìjié	season	[sound:cmn-季节.mp3]
寄	寄	jì	attach oneself to, drop, transport, mail, ship, leave, entrust, post, get off, lodge at, depend on, send, entrustment, deposit, transmit, place, consign	[sound:cmn-寄.mp3]
加入	加入	jiārù	join, accede to	[sound:cmn-加入.mp3]
家務	家务	jiāwù	household duties, housework	[sound:cmn-家务.mp3]
加油站	加油站	jiāyóuzhàn	pit, petrol_station, filling station, gasoline station, filling_station, gas station, gas_station, petrol station	[sound:cmn-加油站.mp3]
假如	假如	jiǎrú	conj.: if, supposing, in case	[sound:cmn-假如.mp3]
檢測	检测	jiǎncè	to detect, to test, detection, sensing	[sound:cmn-检测.mp3]
減肥	减肥	jiǎn féi	lose weight	[sound:cmn-减肥.mp3]
減少	减少	jiǎnshǎo	reduce, decrease	[sound:cmn-减少.mp3]
堅固	坚固	jiāngù	firm, firmly, hard, stable	[sound:cmn-坚固.mp3]
減	减	jiǎn	knock_down, derogate, cut, lessen, reduce, subtraction, diminish, reduction, decrease, dwindle, subtract, minus, deduct	[sound:cmn-减.mp3]
簡歷	简历	jiǎnlì	curriculum vitae (CV), résumé, biographical notes	[sound:cmn-简历.mp3]
健身	健身	jiàn shēn	to exercise, to keep fit, to work out, physical exercise	[sound:cmn-健身.mp3]
講究	讲究	jiǎngjiu	be particular about, pay attention to, stress, strive for, backbite	[sound:cmn-讲究.mp3]
漸漸	渐渐	jiànjiàn	gradually, by degrees, little by little	[sound:cmn-渐渐.mp3]
江	江	jiāng	river	[sound:cmn-江.mp3]
講座	讲座	jiǎngzuò	lecture, professorship, cathedra, talk-in, course of lecture, chair, course of lectures	[sound:cmn-讲座.mp3]
獎	奖	jiǎng	award, prize, reward	[sound:cmn-奖.mp3]
獎金	奖金	jiǎngjīn	pewter, gainings, money award, gratuity, bounty, stakes, subsidy, prix, premium, incentive, prize money, perquisite, purse, winnings, stake, prize, bonus, gratification	[sound:cmn-奖金.mp3]
獎學金	奖学金	jiǎngxuéjīn	burse, stipend, foundation, exhibition, studentship, scholarship	[sound:cmn-奖学金.mp3]
降價	降价	jiàng jià	lower prices	[sound:cmn-降价.mp3]
降	降	jiàng	fall, drop, lower	[sound:cmn-降.mp3]
降低	降低	jiàngdī	reduce, cut down, drop, lower	[sound:cmn-降低.mp3]
降落	降落	jiàngluò	descend, land, drop (in water level, etc.)	[sound:cmn-降落.mp3]
交換	交换	jiāohuàn	reciprocate, switching, barter, exchange, commute, switch, communicate, interchange, bandy, shift, trade, batter, truck, swop, change, counterchange, swap, clear, buy, transpose, change over, commune, turn around	[sound:cmn-交换.mp3]
交際	交际	jiāojì	communication, social intercourse	[sound:cmn-交际.mp3]
教授	教授	jiàoshòu	professor	[sound:cmn-教授.mp3]
教訓	教训	jiàoxun	lesson, moral	[sound:cmn-教训.mp3]
階段	阶段	jiēduàn	staged, period, phase angle, stage, gradation, level, peg, grade, remove, phase, leg, step	[sound:cmn-阶段.mp3]
街道	街道	jiēdào	neighborhood, mews, gate, residential district, neighbourhood, street	[sound:cmn-街道.mp3]
節省	节省	jiéshěng	saving, to save, to use sparingly, to cut down on	[sound:cmn-节省.mp3]
結構	结构	jiégòu	constitution, configuration, framing, structural, design, underframe, framework, construction, structure, schematism, economy, fabric, mechanics, composition, machinery, contexture, texture, constellation, fable, ordonnance, skeleton, organization, frame, architecture, chemistry, make	[sound:cmn-结构.mp3]
結	结	jié	tie, knit, knot, weave, congeal, form, forge, cement, settle, conclude	[sound:cmn-结.mp3]
降溫	降温	jiàng wēn	to become cooler, to lower the temperature, cooling, (of interest, activity etc) to decline	[sound:cmn-降温.mp3]
姐妹	姐妹	jiěmèi	sisters, siblings, sister (school, city etc)	[sound:cmn-姐妹.mp3]
結論	结论	jiélùn	ultimate, sequitur, consequent, ending, close, inference, closing, end matter, afterword, consequence, verdict, finality, back matter, conclusion, peroration, summation, summing-up, end, upshot, illation, outcome, conclusion (of a syllogism)	[sound:cmn-结论.mp3]
解釋	解释	jiěshì	explain, interpret, analyze	[sound:cmn-解释.mp3]
儘快	尽快	jǐnkuài	as quickly/soon as possible	[sound:cmn-尽快.mp3]
盡力	尽力	jìn lì	do_one's_best, do all one can, render, take pains, be at pains, take_pains, stretch, strain, strive, try one's best	[sound:cmn-尽力.mp3]
進口	进口	jìn kǒu	import	[sound:cmn-进口.mp3]
禁止	禁止	jìnzhǐ	estop, inhibit, bar, outlaw, banish, forbid, suppress, interdict, defend, taboo, veto, prohibit, enjoin, blackball, restrain, debar, proscribe, negative, disallow, relegate, nix, prohibition, ban	[sound:cmn-禁止.mp3]
緊密	紧密	jǐnmì	settle, close together, rapid and intense, compact, inseparable, close	[sound:cmn-紧密.mp3]
近代	近代	jìndài	the not-very-distant past, modern times, excluding recent decades, (in the context of Chinese history) the period from the Opium Wars until the May 4th Movement (mid-19th century to 1919), capitalist times (pre-1949)	[sound:cmn-近代.mp3]
經典	经典	jīngdiǎn	canon, classic, classics, sutra, scriptures, scripture, Bible	[sound:cmn-经典.mp3]
竟然	竟然	jìngrán	unexpectedly, to one's surprise	[sound:cmn-竟然.mp3]
鏡頭	镜头	jìngtóu	training, lens, scene, shot, camera lens, vertex, optical lens	[sound:cmn-镜头.mp3]
精力	精力	jīnglì	stamina, get-up, birr, spirits, vigor, energy, cheer, vinegar, vim, whiz, pride, starch, get-up-and-go, mercury, zing, ginger, sap, verve, zip, git-up, pizazz, power, sinew, go, dynamism, oomph, vigour, foison, ambition, moxie, gimp, peppiness, pazazz, pep, pizzaz, snap, stingo, spirit, drive, pith, pizzazz, last, push, steam	[sound:cmn-精力.mp3]
鏡子	镜子	jìngzi	looking_glass, gaper, looking glass, mirror, spectacles, glass, glasses	[sound:cmn-镜子.mp3]
酒吧	酒吧	jiǔbā	bar, pub, saloon, CL:家[jia1]	[sound:cmn-酒吧.mp3]
究竟	究竟	jiūjìng	actually, exactly, after all, in the end	[sound:cmn-究竟.mp3]
居民	居民	jūmín	municipality, population, citizen, denizen, townie, people, dweller, populace, residenter, resident, towny, inhabitant, habitant, liver	[sound:cmn-居民.mp3]
局	局	jú	m.[event]	[sound:cmn-局.mp3]
居住	居住	jūzhù	inhabit, occupy, shack_up, locate, domicile, shack, abide, subsist, settle, live, howff, reside, indwell, populate, lodge in, quarter, dwell, people, belong, bide, hang_out, house, residence	[sound:cmn-居住.mp3]
距離	距离	jùlí	distance	[sound:cmn-距离.mp3]
巨大	巨大	jùdà	gigantic, gargantuan, huge	[sound:cmn-巨大.mp3]
聚會	聚会	jùhuì	get-together, gathering	[sound:cmn-聚会.mp3]
聚	聚	jù	get together, assemble, forgather, gather	[sound:cmn-聚.mp3]
具備	具备	jùbèi	be provided with, supply, render, have, furnish, possess, provide, possession	[sound:cmn-具备.mp3]
角色	角色	juésè	theatrical role, character, persona, part, function, office, fictional character, actor, fictitious character, personage, role	[sound:cmn-角色.mp3]
開花	开花	kāi huā	burst forth, flower, bloom, split apart, explode, blossom, effloresce, unfold, feel elated, break apart, blow	[sound:cmn-开花.mp3]
捲	卷	juǎn	volume, coil, furl, roll, spool, documents, m.[general], ,part, data file, tome, reel, book, examination paper, cylindrical mass of something, file, dossier	[sound:cmn-卷.mp3]
開水	开水	kāishuǐ	boiled water, boiling water	[sound:cmn-开水.mp3]
看來	看来	kànlai	it looks as if, it appears, it seems, it look as if	[sound:cmn-看来.mp3]
看不起	看不起	kànbuqǐ	to look down upon, to despise	[sound:cmn-看不起.mp3]
看望	看望	kànwang	to visit, to pay a call to	[sound:cmn-看望.mp3]
考察	考察	kǎochá	inspect, make on-the-spot investigation, observe and study	[sound:cmn-考察.mp3]
考慮	考虑	kǎolǜ	think over, consider	[sound:cmn-考虑.mp3]
可見	可见	kějiàn	therefore	[sound:cmn-可见.mp3]
空間	空间	kōngjiān	elbow room, allowance, margin, roomage, open air/sky/space, road, leeway, way, open air, sheets, room, tolerance, opening, clear, sky, spacial, interspace, vacuity, spatial, dimension, open sky/space, space, place, vacuum	[sound:cmn-空间.mp3]
空	空	kōng	free, with spare time	[sound:cmn-空.mp3]
棵	棵	kē	head, tuft, m.[general],	[sound:cmn-棵.mp3]
口袋	口袋	kǒudai	pocket	[sound:cmn-口袋.mp3]
苦	苦	kǔ	be troubled by, suffer from, cause sb. suffering, bitter	[sound:cmn-苦.mp3]
口語	口语	kǒuyǔ	colloquial speech, spoken language, vernacular language, slander, gossip, CL:門|门[men2]	[sound:cmn-口语.mp3]
快遞	快递	kuàidì	express delivery	[sound:cmn-快递.mp3]
寬廣	宽广	kuānguǎng	wide, vast, extensive, broad	[sound:cmn-宽广.mp3]
礦泉水	矿泉水	kuàngquánshuǐ	mineral spring water, CL:瓶[ping2],杯[bei1]	[sound:cmn-矿泉水.mp3]
會計	会计	kuàiji	accountant, bookkeeper	[sound:cmn-会计.mp3]
擴大	扩大	kuòdà	enlarge, expand, extend, swell, dilate	[sound:cmn-扩大.mp3]
擴展	扩展	kuòzhǎn	expand, spread, extend	[sound:cmn-扩展.mp3]
寬	宽	kuān	wide, broad, generous, lenient, comfortably off, well-off, relax, relieve, extend	[sound:cmn-宽.mp3]
垃圾	垃圾	lājī	leavings, crap, sordes, trumpery, culch, garbage, filth, debris, cultch, sweeping, trashery, raffle, slush, truck, detritus, rubbish, trash, dirt, muck, litter, offscouring, offal, rubble, recrement, dust, rejectamenta, refuse, junk, gook	[sound:cmn-垃圾.mp3]
括號	括号	kuòhào	parentheses, brackets	[sound:cmn-括号.mp3]
拉開	拉开	lā kai	to pull open, to pull apart, to space out, to increase	[sound:cmn-拉开.mp3]
來不及	来不及	láibují	be too late to do sth.,	[sound:cmn-来不及.mp3]
辣	辣	là	hot (spicy), pungent	[sound:cmn-辣.mp3]
來得及	来得及	láidejí	there's still time, able to do sth in time	[sound:cmn-来得及.mp3]
來源	来源	láiyuán	resource, wellspring, origin, provenance, quarter, root, source, beginning, springhead, fodder, fount, quarry, fountain, mint, parentage, whence, paternity	[sound:cmn-来源.mp3]
老家	老家	lǎojiā	native place, old home, one's original home	[sound:cmn-老家.mp3]
老婆	老婆	lǎopo	old lady, broomstick, missis, missus, married woman, squaw, old_lady, wife	[sound:cmn-老婆.mp3]
老公	老公	lǎogong	old man, eunuch, married man, hubby, husband	[sound:cmn-老公.mp3]
老實	老实	lǎoshi	honest, frank, well-behaved, good, simple-minded, naive	[sound:cmn-老实.mp3]
淚	泪	lèi	tear, lachrymal, teardrop, brine, eyewater	[sound:cmn-泪.mp3]
淚水	泪水	lèishuǐ	teardrop, tears	[sound:cmn-泪水.mp3]
樂趣	乐趣	lèqù	amusement, playfulness, fun, merriment, pleasure, sweet, delight, bang, entertainment, enjoyment, pleasance, joy	[sound:cmn-乐趣.mp3]
類型	类型	lèixíng	category, species, genre, portrait, nature, stamp, cast, type	[sound:cmn-类型.mp3]
釐米	厘米	límǐ	centimeter	[sound:cmn-厘米.mp3]
冷靜	冷静	lěngjìng	sober, calm	[sound:cmn-冷静.mp3]
離不開	离不开	lí bukāi	inseparable, inevitably linked to	[sound:cmn-离不开.mp3]
力氣	力气	lìqi	physical strength, effort	[sound:cmn-力气.mp3]
歷史	历史	lìshǐ	past records, historical, history	[sound:cmn-历史.mp3]
立即	立即	lìjí	at_once, off-hand, promptly, at once, down, instantly, directively, straightway, herewith, thereupon, ex tempore, without_delay, pronto, right_away, instant, straight, immediately, in_short_order, right away, instanter, straightaway, in short order, off-the-cuff	[sound:cmn-立即.mp3]
利益	利益	lìyì	privilege, profit, vantage, favor, interest, behoof, account, goodness, gain, increment, avail, boon, plus, commodity, lucre, advantage, stead, boot, benefit, welfare, good, asset, behalf, percentage, stake, favour	[sound:cmn-利益.mp3]
利息	利息	lìxī	premium, usury, accrual, interest	[sound:cmn-利息.mp3]
量	量	liàng	to measure, capacity, quantity, amount, to estimate, abbr. for 量詞|量词[liang4 ci2], classifier (in Chinese grammar), measure word	[sound:cmn-量.mp3]
良好	良好	liánghǎo	good, well	[sound:cmn-良好.mp3]
兩邊	两边	liǎngbiān	either side, both sides	[sound:cmn-两边.mp3]
糧食	粮食	liángshi	victuals, victualage, provisions, nutrient, ration, sustentation, provision, provender, food, purveyance, sustenance, foodstuff, commissariat, cereals, bread, viands, grain	[sound:cmn-粮食.mp3]
了不起	了不起	liǎobuqǐ	amazing, terrific, extraordinary	[sound:cmn-了不起.mp3]
療養	疗养	liáoyǎng	to get well, to heal, to recuperate, to convalesce, convalescence, to nurse	[sound:cmn-疗养.mp3]
了解	了解	liǎojiě	understand, comprehend, find out, acquaint oneself with	[sound:cmn-了解.mp3]
列	列	liè	arrange, line up, list, enter in a list	[sound:cmn-列.mp3]
列車	列车	lièchē	train	[sound:cmn-列车.mp3]
列入	列入	lièrù	be listed, be listed/placed, placed, be placed, rank	[sound:cmn-列入.mp3]
列為	列为	lièwéi	be classified as	[sound:cmn-列为.mp3]
倆	俩	liǎ	two (colloquial equivalent of 兩個|两个), both, some	[sound:cmn-俩.mp3]
臨時	临时	línshí	as the time draws near, at the last moment, temporary, interim, ad hoc	[sound:cmn-临时.mp3]
零食	零食	língshí	between-meal nibbles, snacks	[sound:cmn-零食.mp3]
流傳	流传	liúchuán	spread, circulate, hand down	[sound:cmn-流传.mp3]
樓梯	楼梯	lóutī	stairs, staircase	[sound:cmn-楼梯.mp3]
陸續	陆续	lùxù	continuously, one after another, in succession	[sound:cmn-陆续.mp3]
陸地	陆地	lùdì	dry land (as opposed to the sea)	[sound:cmn-陆地.mp3]
律師	律师	lǜshī	scribe, counsellor, advocate, gown, avocat, solicitor, barrister, lawyer, counsel, jurist, counselor, counselor-at-law, attorney	[sound:cmn-律师.mp3]
錄取	录取	lùqǔ	enroll, recruit, admit	[sound:cmn-录取.mp3]
輪	轮	lún	m.[event]	[sound:cmn-轮.mp3]
輪椅	轮椅	lúnyǐ	wheelchair	[sound:cmn-轮椅.mp3]
論文	论文	lùnwén	disquisition, memoir, paper, discourse, theme, treatise, thesis, article, tractate, dissertation	[sound:cmn-论文.mp3]
輪船	轮船	lúnchuán	steamship, steamer, ocean liner, ship, CL:艘[sou1]	[sound:cmn-轮船.mp3]
落	落	luò	come down, have, remain where one is, go under, leave behind, lower, decline, stay behind, lag behind, dip, precipitate, go down, be missing, fall/leave/stay behind, belong to, set (of sun), drop, ebb (of tide), set, receive, set down, drop behind, light, rest with, obtain, fall, leave/stay behind, fall onto, turn over to, fall behind, sink, get, ebb, land, leave out	[sound:cmn-落.mp3]
輪子	轮子	lúnzi	wheel, CL:個|个[ge4]	[sound:cmn-轮子.mp3]
毛巾	毛巾	máojīn	washcloth, flannel, Turkish towel, face towel, face cloth, hand_towel, towel, washrag, napkin, terry towel, hand towel	[sound:cmn-毛巾.mp3]
毛衣	毛衣	máoyī	(wool) sweater, CL:件[jian4]	[sound:cmn-毛衣.mp3]
帽子	帽子	màozi	castor, lid, cap, brand, headgear, chapeau, titfer, hat, headpiece, label, amice, tag	[sound:cmn-帽子.mp3]
沒法兒	没法儿	méifǎr5	Can't	[sound:cmn-没法儿.mp3]
沒錯	没错	méicuò	that's right, sure!, rest assured!, that's good, can't go wrong	[sound:cmn-没错.mp3]
沒想到	没想到	méixiǎngdào	unexpectedly	[sound:cmn-没想到.mp3]
美金	美金	měijīn	buck, dollar, U.S. dollar	[sound:cmn-美金.mp3]
